StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q21,Q21_DO,Q22,Q22_DO,Q23,Q23_DO,Q24,Q24_DO,Q25,Q25_DO,Q26,Q26_DO,Q27,Q27_DO,Q28,Q28_DO,Q29,Q29_DO,Q30,Q30_DO,Q31,Q31_DO,Q32,Q32_DO,Q33,Q33_DO,Q34,Q34_DO,Q35,Q35_DO,Q36,Q36_DO,Q37,Q37_DO,Q38,Q38_DO,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q45_DO,Q46,Q46_DO,Q47,Q47_DO,Q48,Q48_DO,Q49,Q49_DO,Q50,Q50_DO,Q51,Q51_DO,Q52,Q52_DO,Q53,Q53_DO,Q54,Q54_DO,Q55,Q55_DO,Q56,Q56_DO,Q10,Q11,Q12,Q13,SC0,PROLIFIC_PID,block_order_1,block_order_2,block_order_3,block_order_4,block_order_5,block_order_6,Block1_DO,Block2_DO,Block3_DO,Block4_DO,Block5_DO,Block6_DO
7/29/2020 8:34:44,7/29/2020 8:38:33,0,2.83.25.54,100,229,1,7/29/2020 8:38:34,R_2ClaNfsvDA5ktOC,,,,,40.425994873046875,-8.4665069580078125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,6,4|7|6|5|1,,,11,11|4|9|8|10,,,,,,,,,,,,,5,4|5|1|7|6,,,,,,,,,,,,6,,,,,,,5,6|4|5|7|1,,,,,,,6,5|6|7|1|4,,,,,,,,,3,1,4,6,4,5ef945aa4ffead6e3ea69289,5,6,2,3,4,1,Q26,Q28,Q35,Q44,Q48,Q52
7/29/2020 8:34:41,7/29/2020 8:38:37,0,100.14.95.56,100,235,1,7/29/2020 8:38:37,R_2zLLP0Bv9YU4XL7,,,,,39.94439697265625,-75.58750152587890625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,6,4|5|7|1|6,,,,,8,1|11|9|10|8,,,,,,,,,,,,,,,,,5,4|7|1|5|6,,,7,,,,,,5,4|6|1|7|5,,,,,,,,,,,,,6,7|1|5|4|6,,,,,,,2,2,2,4,6,5e0ea41b4acfb95ea854b983,2,4,5,3,1,6,Q26,Q29,Q38,Q41,Q46,Q53
7/29/2020 8:34:27,7/29/2020 8:38:50,0,92.19.110.253,100,262,1,7/29/2020 8:38:50,R_2TpYEawjv82HPJy,,,,,52.2689056396484375,-0.3354949951171875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,1,5|1|7|4|6,,,,,,,,,8,8|11|7|10|9,,,,,,,4,6|4|1|7|5,,,,,,,,,,,5,,,,,,5,5|4|7|1|6,,,,,,,,,,,,,,,,,4,5|7|4|6|1,5,1,3,5 minutes ,2,5efada4ccb96bd92cf3a58f5,1,4,2,3,5,6,Q26,Q31,Q35,Q43,Q47,Q56
7/29/2020 8:32:45,7/29/2020 8:38:51,0,188.146.98.141,100,366,1,7/29/2020 8:38:51,R_25RO7K78VcOOseA,,,,,52.2642059326171875,20.9911956787109375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,6,5|4|7|1|6,,,,,,,,,,,,,,,,,8,10|11|8|7|9,,,,,,,5,5|7|1|6|4,,,,,,,7,,,,,,,,5,7|4|6|1|5,,,,,,,,,,,,,,,6,5|7|4|6|1,,,2,1,3,7,6,5c5dae957557640001f501fc,3,6,2,4,1,5,Q23,Q32,Q36,Q41,Q47,Q55
7/29/2020 8:34:54,7/29/2020 8:38:56,0,67.218.252.104,100,241,1,7/29/2020 8:38:56,R_3e2MM1NYNSd0siQ,,,,,39.56610107421875,2.648406982421875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,6,6|4|1|5|7,,,,,,,,,,,,,11,9|11|8|7|10,,,,,,,,,5,7|1|5|6|4,,,,,,,12,,,,,,,,5,5|1|4|6|7,,,,,,,,,,,,,6,1|4|6|5|7,,,,,,,3,1,5,5,5,5e75e37c0a52831469c2eb53,4,1,5,3,6,2,Q23,Q30,Q35,Q39,Q46,Q53
7/29/2020 8:34:31,7/29/2020 8:39:01,0,86.16.189.33,100,270,1,7/29/2020 8:39:01,R_22OY63ug40Jrgme,,,,,53.8258056640625,-1.5204925537109375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,7,4|7|6|1|5,,,,,,,,,,,8,10|8|7|11|9,,,4,1|4|6|7|5,,,,,,,,,,,,,,,,6,,,,,,,,,5,4|6|7|5|1,,,,,,,,,,,6,4|1|7|6|5,,,2,1,5,5,3,5edfc23a21501a2d508cdf6f,5,1,6,3,4,2,Q25,Q31,Q33,Q44,Q49,Q55
7/29/2020 8:34:40,7/29/2020 8:39:02,0,91.246.67.139,100,261,1,7/29/2020 8:39:02,R_2cjvyQ8tx2UI8Aq,,,,,50.0438995361328125,21.9586944580078125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,6,7|1|6|4|5,,,,,,,,,,,,,8,8|10|7|11|9,,,,,,,5,6|1|7|4|5,,,,,,,,,,7,,,,,5,6|5|7|1|4,,,,,,,,,6,4|1|5|6|7,,,,,,,,,,,2,1,2,5,6,5ed2bcd397225124af835c98,4,5,1,6,3,2,Q24,Q31,Q35,Q42,Q46,Q51
7/29/2020 8:34:12,7/29/2020 8:39:03,0,87.101.92.108,100,290,1,7/29/2020 8:39:03,R_1Qa5syf3wGfPfOK,,,,,45.4994049072265625,-73.5702972412109375,anonymous,EN,0.7000000000000000000000000000000000000000000000000000,,,,,,,6,5|7|6|4|1,,,,,13,13|12|15|1|14,,,,,,,,,,,6,4|1|7|6|5,,,,,,,,,,,,,,4,,,,,,,,,4,4|6|5|1|7,,,,,,,6,6|5|1|7|4,,,,,,,,,3,1,2,5,2,5ef32fcbe5cfa7041c7b5288,5,6,1,3,4,2,Q24,Q27,Q33,Q42,Q48,Q52
7/29/2020 8:34:41,7/29/2020 8:39:07,0,193.205.210.45,100,265,1,7/29/2020 8:39:07,R_1pLLewfYuMR4ky3,,,,,46.06939697265625,11.114898681640625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,7,7|1|6|4|5,,,,,8,8|10|11|4|9,,,,,,,,,,,,,,,,,,,5,5|7|4|6|1,,,6,,,,5,6|4|7|5|1,,,,,,,,,,,,,,,,,6,6|1|4|7|5,,,,,2,1,5,6,4,5b90ea43e508d600012f8162,1,5,2,4,6,3,Q25,Q28,Q38,Q41,Q45,Q54
7/29/2020 8:34:27,7/29/2020 8:39:12,0,5.70.215.106,100,284,1,7/29/2020 8:39:12,R_1jNc4e7Ej50WdfW,,,,,53.754302978515625,-1.54620361328125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,6,7|5|1|6|4,12,13|14|1|15|12,,,,,,,,,,,,,,,,,5,4|6|7|5|1,,,,,,,,,,5,,,,,,,,,,,5,4|1|5|6|7,,,,,6,1|5|6|4|7,,,,,,,4,2,8,3-4 min,5,5bdb75822562330001b8ae03,4,2,5,6,3,1,Q26,Q27,Q36,Q44,Q50,Q53
7/29/2020 8:34:31,7/29/2020 8:39:15,0,157.25.97.210,100,283,1,7/29/2020 8:39:15,R_bDVZFKVAmGLmAKZ,,,,,52.4210968017578125,16.95989990234375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,7,7|5|6|1|4,,,,,,,,,,,,,,,,,,,,,8,9|7|10|8|11,,,,,,,5,7|6|4|1|5,,,,,,,6,,,,,,,,,,5,6|5|7|4|1,,,,,,,6,6|4|1|7|5,,,,,,,,,3,2,7,4,4,5ece064a75736a193990951a,1,3,5,2,6,4,Q21,Q32,Q36,Q41,Q48,Q52
7/29/2020 8:34:22,7/29/2020 8:39:17,0,176.248.116.34,100,294,1,7/29/2020 8:39:17,R_2CP0O08elePhV4y,,,,,52.9994049072265625,-1.131805419921875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,6,6|5|4|1|7,,,,,,,,,,,,,8,8|10|9|11|7,,,,,,,,,,,,,5,5|1|4|7|6,,,9,,,,,,,,,,,,5,5|7|6|4|1,,,,,,,,,6,5|6|7|1|4,,,,,,,4,2,5,4,5,5e8d804740aaf4000a51d9e9,5,4,3,1,6,2,Q23,Q30,Q37,Q39,Q48,Q53
7/29/2020 8:33:14,7/29/2020 8:39:17,0,84.236.30.63,100,363,1,7/29/2020 8:39:18,R_12iljb3RPvlQsts,,,,,47.3948974609375,18.913604736328125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,4,1|7|6|5|4,,,,,,,,,8,7|8|9|11|10,,,,,,,1,1|6|7|5|4,,,,,,,9,,,,,,,,5,4|5|7|6|1,,,,,,,,,,,,,,,,,,,6,1|5|4|6|7,2,2,2,5,3,5ebc691f6719a80b580d57fc,1,3,4,5,6,2,Q26,Q31,Q35,Q39,Q46,Q56
7/29/2020 8:34:42,7/29/2020 8:39:21,0,151.29.248.15,100,278,1,7/29/2020 8:39:21,R_1hA0XmWUcyMW74X,,,,,44.035400390625,10.1392974853515625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,4,6|4|5|1|7,,,,,9,4|11|8|9|10,,,,,,,,,,,,,1,7|6|5|4|1,,,,,,,,,,,5,,,,,,,,,,,,5,5|4|1|6|7,,,,,,,6,4|1|7|5|6,,,,,2,1,2,6 min,2,5dc94678880a2965965fc001,4,3,1,6,2,5,Q25,Q28,Q35,Q43,Q50,Q54
7/29/2020 8:34:28,7/29/2020 8:39:22,0,31.183.146.119,100,294,1,7/29/2020 8:39:22,R_3ikyPITK5R9SIyC,,,,,51.757293701171875,19.4752960205078125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,1,7|5|1|4|6,,,,,,,,,,,,,,,,,,,,,11,10|7|11|8|9,4,4|6|7|5|1,,,,,,,,,,,,,6,,,,5,1|4|7|5|6,,,,,,,,,,,,,6,7|4|5|6|1,,,,,,,,,2,1,2,Around 3 minutes,2,5e6767aeb30329000abc2b0b,4,5,2,6,1,3,Q21,Q32,Q33,Q41,Q45,Q52
7/29/2020 8:34:21,7/29/2020 8:39:27,0,82.132.215.159,100,305,1,7/29/2020 8:39:27,R_2t56zR1z0wOlOeQ,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,4,7|1|4|6|5,,,,,,,,,,,,,9,11|10|1|9|8,,,,,,,,,,,,,,,,,1,6|5|4|7|1,,,,,4,,5,7|6|1|4|5,,,,,,,,,,,,,4,1|5|7|6|4,,,,,,,,,3,2,5,7,1,5e2b3472339bae18089f9c6d,4,5,1,3,2,6,Q22,Q29,Q38,Q43,Q45,Q52
7/29/2020 8:34:24,7/29/2020 8:39:55,0,83.26.42.71,100,331,1,7/29/2020 8:39:55,R_yF9Pis7vfh8lP6V,,,,,51.1042938232421875,17.0334930419921875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,6,1|7|6|5|4,,,,,,,,,,,,,8,1|10|8|9|11,,,,,,,,,5,4|6|7|1|5,,,,,,,,,12,,,,,,,,5,4|1|5|6|7,,,,,,,,,,,6,5|4|7|6|1,,,,,,,,,2,1,2,7?,6,5eea42003e537f10bc27959d,2,1,6,3,4,5,Q22,Q29,Q34,Q39,Q46,Q52
7/29/2020 8:34:56,7/29/2020 8:40:03,0,92.25.230.88,100,306,1,7/29/2020 8:40:03,R_sHk6BizqWBja2I1,,,,,51.3058929443359375,-0.71240234375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,5,6|7|5|1|4,,,,,,,,,,,,,8,10|9|8|11|7,,,,,,,,,,,,,,,5,5|6|1|4|7,,,,5,,,,,,,5,1|7|6|4|5,,,,,,,,,,,,,6,4|5|6|1|7,,,,,3,1,5,5,4,5c7d4b654660bf0013c735d6,3,5,6,4,2,1,Q23,Q30,Q38,Q42,Q47,Q54
7/29/2020 8:34:20,7/29/2020 8:40:06,0,85.139.1.167,100,346,1,7/29/2020 8:40:06,R_2rCUQ4qeUL4UGV8,,,,,38.7906036376953125,-9.1891937255859375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,7,7|4|1|5|6,,,,,,,,,8,10|9|11|7|8,,,,,,,,,,,,,,,1,7|5|1|4|6,,11,,,,,,,5,5|6|7|4|1,,,,,,,,,,,6,4|5|6|1|7,,,,,,,,,1,1,3,5 ,4,5edfcc95c68c752e56ef008a,5,2,4,1,3,6,Q25,Q30,Q38,Q40,Q46,Q52
7/29/2020 8:34:42,7/29/2020 8:40:15,0,31.0.33.138,100,333,1,7/29/2020 8:40:15,R_1ItQZCiqGOS0rOn,,,,,52.2393951416015625,21.03619384765625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,6,1|6|7|4|5,,,,,,,8,10|1|8|9|11,,,,,,,,,,,5,7|4|5|1|6,,,,,,,,,,7,,,,,,,,,,,,,5,7|6|4|1|5,,,,,,,,,6,5|1|4|7|6,,,2,1,1,7,6,5e2deb68e97bec3cf9118ad0,1,3,2,4,6,5,Q25,Q29,Q35,Q42,Q50,Q55
7/29/2020 8:34:22,7/29/2020 8:40:36,0,109.50.153.81,100,373,1,7/29/2020 8:40:36,R_2co41SnzCJrd8Ei,,,,,41.4456024169921875,-8.2928924560546875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,1,5|7|6|1|4,,,,,,,,,,,,,,,,,,,8,7|10|11|9|8,,,,,,,,,5,4|5|7|1|6,,,,,,,,5,,,,,5,4|7|5|6|1,,,,,,,,,,,6,4|7|6|5|1,,,,,,,,,2,2,7,5,4,5c522508fcbef20001939a03,6,1,5,4,3,2,Q21,Q31,Q36,Q42,Q46,Q52
7/29/2020 8:34:21,7/29/2020 8:40:41,0,95.222.212.201,100,380,1,7/29/2020 8:40:41,R_3haKwSfmMyTbN7H,,,,,50.018798828125,8.6956024169921875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,6,4|6|5|7|1,,,,,,,,,,,,,8,10|8|11|7|9,,,,,,,,,,,6,6|1|7|5|4,,,,,7,,,,,,,,,,,,5,4|7|6|5|1,,,,,,,,,6,4|1|6|7|5,,,,,3,1,7,4,5,5b2a47158ecf3f000161e931,6,5,2,4,1,3,Q24,Q31,Q37,Q41,Q49,Q54
7/29/2020 8:35:02,7/29/2020 8:40:45,0,85.221.135.23,100,342,1,7/29/2020 8:40:45,R_qEGHZzLFIqQ49Rn,,,,,52.40460205078125,16.9185943603515625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,5,7|6|1|4|5,,,,,,,,,,,,,,,8,11|10|7|8|9,,,,,5,4|1|5|6|7,,,,,,,,,,,,,,,7,,,,,,,,,,5,4|5|6|7|1,,,,,,,,,,,6,4|5|7|6|1,,,2,1,3,5,5,5d5e9ce0717ab80019a2d870,1,4,6,3,5,2,Q22,Q30,Q33,Q43,Q49,Q55
7/29/2020 8:32:53,7/29/2020 8:40:50,0,176.185.244.83,100,476,1,7/29/2020 8:40:50,R_AmTQ9k4IXbKKaXL,,,,,48.8542938232421875,2.3527069091796875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,6,6|7|5|4|1,,,,,,,,,,,8,11|7|8|9|10,,,,,,,,,5,4|6|5|1|7,,,,,,,,7,5,1|4|6|7|5,,,,,,,,,,,6,5|7|1|4|6,,,,,,,,,,,2,2,7,5,6,5f123a5c0712760188fcfd46,3,5,2,4,6,1,Q26,Q32,Q37,Q44,Q45,Q51
7/29/2020 8:34:58,7/29/2020 8:41:13,0,24.35.118.2,100,375,1,7/29/2020 8:41:13,R_XLnwJGqOfw8gf61,,,,,40.0337066650390625,-83.13189697265625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,4,6|1|4|5|7,,,,,,,,,,,,,,,,,8,9|7|11|8|10,,,,,4,6|5|7|4|1,,,,,,,,,6,,,,,,,,,,,,,,5,6|5|7|4|1,,,,,,,6,1|7|5|6|4,,,,,3,1,5,6,3,5dbc680db65c99211327661b,1,5,2,3,6,4,Q23,Q32,Q35,Q41,Q50,Q54
7/29/2020 8:34:24,7/29/2020 8:41:16,0,80.2.50.40,100,411,1,7/29/2020 8:41:16,R_XtgBHmc5bl45tKx,,,,,53.8318023681640625,-1.535797119140625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,6,4|6|7|1|5,,,,,,,,,,,,,,,,,8,8|7|11|10|9,,,,,,,,,5,5|7|4|1|6,,,,,,,,7,,,,,,,,,,,,,5,6|7|1|5|4,,,,,,,6,6|4|1|5|7,,,,,3,1,5,4,6,5eff425e122196491e024bc4,3,1,5,6,4,2,Q22,Q31,Q36,Q42,Q50,Q54
7/29/2020 8:34:24,7/29/2020 8:41:49,0,217.84.190.70,100,445,1,7/29/2020 8:41:50,R_10pdOkjaKIERW4R,,,,,49.0666961669921875,13.100006103515625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,1,4|7|6|1|5,,,,,,,,,,,,,8,9|8|7|10|11,,,,,,,,,,,5,6|1|7|4|5,,,,7,,,,,,,5,7|1|4|5|6,,,,,,,,,,,,,,,,,6,1|6|5|7|4,,,3,1,5,6,4,5a7fab56f49c9a0001f3549e,2,3,1,5,6,4,Q24,Q31,Q37,Q40,Q46,Q55
7/29/2020 8:34:31,7/29/2020 8:42:15,0,81.153.140.5,100,463,1,7/29/2020 8:42:15,R_3EnIiSIw1QmEn4Z,,,,,52.4976043701171875,-2.1688995361328125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,6,7|6|1|4|5,,,,,,,,,,,8,9|11|4|8|10,,,,,,,,,,,,,,,,,,,6,5|1|6|7|4,,,,,7,,,,,,5,7|1|4|5|6,,,,,,,,,,,,,6,6|5|1|4|7,,,,,4,2,7,10,5,5e2819f0dbc670a1f79158d5,6,3,1,5,2,4,Q22,Q28,Q38,Q43,Q47,Q54
7/29/2020 8:34:41,7/29/2020 8:42:16,0,142.117.201.202,100,455,1,7/29/2020 8:42:17,R_3P6PF1ktq4nZrPL,,,,,45.6320037841796875,-73.58390045166015625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,1,6|7|4|1|5,,,,,,,,,,,,,,,,,,,8,8|9|7|11|10,,,,,,,5,1|5|4|6|7,,,,,,,,7,,,,,,,5,7|1|6|4|5,,,,,,,,,,,6,7|1|6|5|4,,,,,,,2,1,5,10,5,5f0f1c7ff1db6e0683cda086,4,2,6,3,5,1,Q22,Q32,Q36,Q42,Q47,Q53
7/29/2020 8:34:52,7/29/2020 8:42:33,0,5.71.198.203,100,461,1,7/29/2020 8:42:33,R_sv51jkItHDOevER,,,,,56.07110595703125,-3.7696075439453125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,4,7|4|1|6|5,,,,,,,,,8,8|11|4|10|9,,,,,,,,,,,,,5,4|5|6|7|1,,,,,,,,,5,,,,,,,,,,,,5,7|4|1|6|5,,,,,,,6,1|5|7|4|6,,,,,,,5,1,4,8,4,5b1386089663ee0001461b6e,6,5,4,3,1,2,Q23,Q28,Q35,Q41,Q49,Q53
7/29/2020 8:35:04,7/29/2020 8:42:35,0,195.99.33.19,100,450,1,7/29/2020 8:42:36,R_1pu6aLBeSqMPydH,,,,,50.9196014404296875,-4.05889892578125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,6,5|6|7|4|1,,,,,,,,,8,11|8|9|7|10,,,,,,,,,,,,,5,4|7|5|6|1,,,,,,7,,,,,,,,,,,5,1|5|6|4|7,,,,,,,,,,,6,7|4|5|1|6,5,1,5,10,6,5ce9b0e4be5a6b00163f6870,3,5,1,4,6,2,Q26,Q31,Q38,Q44,Q50,Q56
7/29/2020 8:34:48,7/29/2020 8:42:40,0,185.51.136.242,100,472,1,7/29/2020 8:42:40,R_1liB0aK8hzkfIgo,,,,,44.315704345703125,7.74859619140625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,1,4|1|6|5|7,,,8,8|4|10|11|9,,,,,,,,,,,5,1|6|4|5|7,,,,,,,,,,,,7,,,5,5|7|6|1|4,,,,,,,,,,,,,,,,,6,7|1|6|4|5,,,,,2,2,2,7,5,5e8783c0890e930b54f7d348,5,2,3,4,6,1,Q26,Q28,Q34,Q42,Q45,Q54
7/29/2020 8:34:28,7/29/2020 8:43:23,0,89.176.73.227,100,534,1,7/29/2020 8:43:23,R_1kIAyoxxFTaeXEM,,,,,49.3000030517578125,17.399993896484375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,4,7|5|1|6|4,,,,,,,8,8|9|4|10|11,,,,,,,,,,,,,,,5,6|5|1|4|7,,,,,,,,,,4,5,4|5|6|7|1,,,,,,,,,,,,,,,,,,,6,6|5|1|7|4,,,2,1,1,5,4,55c333b0fdf99b1dbd2131bd,3,2,4,6,5,1,Q24,Q28,Q36,Q44,Q45,Q55
7/29/2020 8:34:28,7/29/2020 8:43:27,0,50.81.20.239,100,538,1,7/29/2020 8:43:27,R_DTAAX8VkLHgyQdH,,,,,42.03729248046875,-93.60050201416015625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,6,5|7|1|4|6,,,,,12,14|13|15|12|1,,,,,,,,,,,,,,,5,7|6|1|5|4,,,,,,,,,7,,,,,,,,,,5,5|7|1|6|4,,,,,,,,,,,6,7|4|6|5|1,,,,,4,1,5,10,6,5e175705cfe8dc000b559793,5,2,6,4,3,1,Q24,Q27,Q35,Q41,Q48,Q54
7/29/2020 8:34:24,7/29/2020 8:43:41,0,89.64.23.58,100,556,1,7/29/2020 8:43:41,R_8erEm0hSZjDzD2x,,,,,52.24920654296875,21.00030517578125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,7,6|4|7|5|1,,,,,,,,,,,,,,,,,8,10|11|7|9|8,,,,,6,4|6|7|1|5,,,,,,,,,12,,,,,,5,7|4|1|5|6,,,,,,,,,,,,,,,,,6,1|7|6|4|5,,,,,4,1,6,9,4,5c80b4b9948f9c00017b40a6,3,5,1,4,6,2,Q22,Q31,Q34,Q39,Q45,Q54
7/29/2020 8:34:35,7/29/2020 8:43:43,0,165.225.217.70,100,547,1,7/29/2020 8:43:43,R_5i1drkuGctFSILv,,,,,33.0225067138671875,-96.72899627685546875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,6,1|4|6|5|7,,,,,8,11|10|8|9|4,,,,,,,,,,,,,,,,,,,5,1|7|6|5|4,12,,,,,,,,,,,,,,,,5,6|4|7|1|5,,,,,,,,,6,5|7|4|6|1,,,5,1,5,22,6,5c8541b79c5a3000016b2597,4,6,5,2,3,1,Q25,Q28,Q38,Q39,Q50,Q55
7/29/2020 8:34:13,7/29/2020 8:44:07,0,89.229.242.202,100,593,1,7/29/2020 8:44:08,R_2zZ1EGDZAT3mJJG,,,,,53.4799041748046875,18.7682952880859375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,6,5|6|7|1|4,,,,,,,,,,,,,,,,,,,8,8|7|10|9|11,,,,,5,5|4|1|6|7,,,,,,,,,,,5,,,,,,,,5,1|5|4|6|7,,,,,,,6,1|5|7|4|6,,,,,,,,,,,2,1,2,10,5,5ea8010daf54da1e951b8861,3,6,4,5,2,1,Q21,Q31,Q34,Q41,Q47,Q51
7/29/2020 8:34:46,7/29/2020 8:44:36,0,5.62.57.119,100,589,1,7/29/2020 8:44:36,R_1Oiw4mcgFXFqV25,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,0.300000000000000000000000000000000000000000000000000000,,,,,,,,,6,4|7|1|6|5,,,,,,,,,,,9,10|8|9|7|11,,,,,,,,,,,6,1|5|6|4|7,,,,,,6,,,,,,,5,4|7|6|1|5,,,,,,,,,,,,,,,,,6,1|6|4|5|7,3,1,5,3mins,3,5f04fc2c5b0ee21a81a52af5,4,6,3,5,1,2,Q25,Q31,Q37,Q42,Q47,Q56
7/29/2020 8:34:47,7/29/2020 8:44:52,0,77.54.178.192,100,605,1,7/29/2020 8:44:52,R_3JLBB2noE424hDy,,,,,41.1486053466796875,-8.610992431640625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,6,6|5|1|7|4,,,,,,,,,,,,,,,8,10|9|1|11|8,,,,,,,,,,,,,5,1|6|4|7|5,,,,,,,,,7,,,,,,,,5,1|4|7|6|5,,,,,6,4|1|6|7|5,,,,,,,,,,,2,2,2,5,6,5edbdbdb406b0c09c7c89ba5,4,3,5,2,6,1,Q21,Q29,Q36,Q43,Q48,Q51
7/29/2020 8:41:04,7/29/2020 8:46:25,0,94.8.246.42,100,320,1,7/29/2020 8:46:25,R_3KUrLvbYS38ISVE,,,,,55.96319580078125,-3.2545928955078125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,6,6|7|5|1|4,,,,,,,,,10,9|1|8|11|10,,,,,,,,,,,4,6|1|5|4|7,,,,,,,,,,,5,,,,,,,,,,,,5,5|1|6|4|7,,,,,6,1|5|4|7|6,,,,,,,4,2,5,5,3,5c940c78e2d9fb0001386eb0,1,4,3,2,5,6,Q24,Q29,Q35,Q43,Q50,Q53
7/29/2020 8:40:46,7/29/2020 8:46:49,0,176.221.120.165,100,363,1,7/29/2020 8:46:50,R_1OPHQr2zrlVENaE,,,,,53.0175933837890625,18.6201934814453125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,6,1|5|4|6|7,,,,,,,8,10|11|8|7|9,,,,,,,,,,,,,5,6|1|5|7|4,,,,,,,5,,,,,,,,5,6|7|4|1|5,,,,,,,,,,,6,1|7|4|5|6,,,,,3,1,2,5,5,5df51aaedf98d93923d5304f,3,5,6,4,1,2,Q26,Q30,Q37,Q43,Q48,Q54
7/29/2020 8:32:45,7/29/2020 8:47:12,0,95.93.124.41,100,866,1,7/29/2020 8:47:12,R_1OiRURC0wsR4H2B,,,,,38.752105712890625,-9.227996826171875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,6,7|1|5|4|6,,,,,,,,,,,,,,,8,8|11|10|9|7,,,,,,,5,6|4|7|1|5,,,,,,,,,,,,6,,,5,1|5|7|6|4,,,,,,,,,,,,,,,6,6|1|4|5|7,,,,,,,2,1,7,7,5,5ec2dfd63504e8110bbe7fb8,4,5,1,6,3,2,Q22,Q30,Q34,Q42,Q45,Q53
7/29/2020 8:34:42,7/29/2020 8:47:34,0,86.144.29.223,100,771,1,7/29/2020 8:47:34,R_2BfiDdaE0GcGcio,,,,,51.11669921875,-0.016693115234375,anonymous,EN,0.7000000000000000000000000000000000000000000000000000,,,6,4|6|7|1|5,,,,,,,,,,,,,8,8|9|1|10|11,,,,,,,5,7|1|5|4|6,,,,,,,,,,,,,,,5,,,,,,,,,,5,6|1|5|7|4,,,,,,,,,,,,,6,6|5|4|7|1,2,2,3,10,5,5f0e53273571b70008aba3c4,5,1,2,4,6,3,Q22,Q29,Q33,Q43,Q49,Q56
7/29/2020 8:34:10,7/29/2020 8:48:01,0,81.161.193.110,100,831,1,7/29/2020 8:48:02,R_3rYCwCpDBXPQyHr,,,,,51.9611968994140625,17.5023040771484375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,6,5|7|6|4|1,,,,,,,,,,,,,,,8,10|9|11|7|8,,,,,,,,,,,,,5,4|1|5|7|6,,10,,,,,,,5,6|5|7|4|1,,,,,,,,,,,,,,,,,6,6|4|7|5|1,,,2,2,3,10,5,5f0809545b9786000861c866,2,1,3,5,4,6,Q23,Q31,Q38,Q40,Q46,Q55
